payment_id,booking_id,amount,payment_method,payment_status,transaction_date
111405,111405,5162,Debit Card,Success,2019-03-18
111407,111407,4050,Credit Card,Success,2019-01-25
111408,111408,3873,PayPal,Success,2019-01-29
111415,111415,4030,UPI,Success,2019-02-18
111418,111418,4823,Debit Card,Success,2019-04-02
111421,111421,12373,UPI,Success,2019-01-31
111430,111430,6297,Debit Card,Success,2019-02-18
111435,111435,16704,UPI,Success,2019-01-13
111440,111440,12436,PayPal,Success,2019-03-17
111441,111441,9345,Credit Card,Success,2019-02-24
111442,111442,13584,Debit Card,Success,2019-05-01
111443,111443,10919,UPI,Success,2019-02-05
111449,111449,8372,Debit Card,Success,2019-03-11
111454,111454,27992,Debit Card,Success,2019-02-22
111464,111464,12524,UPI,Success,2019-03-16
111466,111466,15129,Debit Card,Success,2019-02-23
111472,111472,5228,Credit Card,Success,2019-03-16
111474,111474,13587,UPI,Success,2019-02-09
111478,111478,17267,PayPal,Success,2019-01-28
111479,111479,11528,UPI,Success,2019-01-27
111480,111480,13591,Credit Card,Success,2019-02-07
111482,111482,4959,UPI,Success,2019-03-02
111492,111492,13941,Debit Card,Success,2019-03-16
111493,111493,17501,Credit Card,Success,2019-02-03
111495,111495,7408,Credit Card,Success,2019-04-05
111499,111499,3943,Debit Card,Success,2019-05-12
111502,111502,17476,UPI,Success,2019-03-01
111505,111505,6442,Credit Card,Success,2019-01-23
111507,111507,13584,UPI,Success,2019-05-18
111509,111509,15129,UPI,Success,2019-03-24
111510,111510,8366,Credit Card,Success,2019-02-08
111511,111511,7295,UPI,Success,2019-02-23
111512,111512,14924,Credit Card,Success,2019-01-26
111516,111516,4174,Credit Card,Success,2019-02-12
111518,111518,4995,Debit Card,Success,2019-01-20
111520,111520,9555,UPI,Success,2019-03-28
111526,111526,4804,Debit Card,Success,2019-04-07
111532,111532,7893,Credit Card,Success,2019-01-12
111534,111534,6528,UPI,Success,2019-04-19
111539,111539,14231,Credit Card,Success,2019-03-07
111540,111540,2754,Credit Card,Success,2019-04-30
111546,111546,3943,Credit Card,Success,2019-03-16
111549,111549,4030,UPI,Success,2019-04-22
111550,111550,6794,Debit Card,Success,2019-03-01
111552,111552,4804,Debit Card,Success,2019-01-16
111554,111554,2754,PayPal,Success,2019-02-06
111560,111560,6795,PayPal,Success,2019-01-21
111561,111561,9719,Credit Card,Success,2019-01-29
111565,111565,4148,UPI,Success,2019-02-21
111567,111567,13044,UPI,Success,2019-05-09
111575,111575,13817,Credit Card,Success,2019-02-24
111577,111577,11005,PayPal,Success,2019-02-20
111580,111580,7832,PayPal,Success,2019-01-08
111581,111581,7064,Debit Card,Success,2019-02-24
111586,111586,10929,Debit Card,Success,2019-03-05
111588,111588,9736,PayPal,Success,2019-01-14
111595,111595,4148,UPI,Success,2019-02-20
111596,111596,14151,PayPal,Success,2019-01-18
111600,111600,11150,PayPal,Success,2019-01-09
111601,111601,6593,UPI,Success,2019-03-04
111602,111602,12373,Debit Card,Success,2019-03-01
111611,111611,10661,UPI,Success,2019-01-21
111612,111612,6645,Credit Card,Success,2019-02-03
111614,111614,12692,Credit Card,Success,2019-01-12
111615,111615,19828,Credit Card,Success,2019-01-08
111617,111617,13817,Credit Card,Success,2019-01-30
111618,111618,3841,Credit Card,Success,2019-01-22
111621,111621,12384,Debit Card,Success,2019-03-22
111624,111624,4441,Credit Card,Success,2019-01-01
111626,111626,3898,Debit Card,Success,2019-01-10
111628,111628,11726,PayPal,Success,2019-01-31
111630,111630,14221,Credit Card,Success,2019-02-01
111631,111631,11467,UPI,Success,2019-03-22
111633,111633,5911,PayPal,Success,2019-02-06
111636,111636,10262,PayPal,Success,2019-03-03
111639,111639,3100,PayPal,Success,2019-04-23
111643,111643,7670,Credit Card,Success,2019-03-20
111647,111647,10368,Credit Card,Success,2019-06-22
111648,111648,14897,UPI,Success,2019-04-28
111649,111649,10262,UPI,Success,2019-04-12
111653,111653,3359,Debit Card,Success,2019-03-05
111655,111655,8665,PayPal,Success,2019-01-03
111658,111658,4804,PayPal,Success,2019-04-10
111673,111673,11552,PayPal,Success,2019-01-19
111676,111676,9103,Credit Card,Success,2019-01-23
111678,111678,14237,Credit Card,Success,2019-01-12
111679,111679,7229,PayPal,Success,2019-03-21
111682,111682,3841,Debit Card,Success,2019-05-10
111683,111683,4667,Credit Card,Success,2019-02-27
111686,111686,4409,PayPal,Success,2019-01-07
111687,111687,4487,UPI,Success,2019-03-30
111690,111690,7872,Debit Card,Success,2019-03-23
111691,111691,15119,PayPal,Success,2019-02-09
111694,111694,12373,Credit Card,Success,2019-04-16
111700,111700,15129,Debit Card,Success,2019-01-09
111701,111701,10262,Credit Card,Success,2019-06-09
111705,111705,15434,UPI,Success,2019-02-19
111708,111708,8366,Debit Card,Success,2019-02-14
111709,111709,11411,UPI,Success,2019-04-30
111712,111712,6628,Debit Card,Success,2019-02-21
111720,111720,8855,Debit Card,Success,2019-01-30
111721,111721,4778,Credit Card,Success,2019-01-13
111722,111722,4667,PayPal,Success,2019-03-31
111727,111727,7832,PayPal,Success,2019-03-19
111733,111733,10262,PayPal,Success,2019-02-24
111738,111738,9899,Debit Card,Success,2019-02-22
111741,111741,10413,UPI,Success,2019-02-24
111746,111746,14502,UPI,Success,2019-03-11
111752,111752,7198,Credit Card,Success,2019-04-21
111753,111753,4049,Debit Card,Success,2019-02-18
111757,111757,15481,PayPal,Success,2019-01-23
111760,111760,14151,PayPal,Success,2019-02-04
111761,111761,12649,PayPal,Success,2019-02-08
111768,111768,8529,Credit Card,Success,2019-05-24
111773,111773,3943,Credit Card,Success,2019-02-04
111774,111774,16736,Credit Card,Success,2019-03-06
111775,111775,5613,PayPal,Success,2019-03-30
111777,111777,9536,UPI,Success,2019-01-12
111778,111778,4405,UPI,Success,2019-01-12
111786,111786,2754,Debit Card,Success,2019-02-21
111792,111792,5198,Credit Card,Success,2019-03-04
111795,111795,2754,Credit Card,Success,2019-01-29
111798,111798,13377,Debit Card,Success,2019-02-14
111800,111800,9315,UPI,Success,2019-03-12
111802,111802,7480,Credit Card,Success,2019-01-19
111806,111806,13014,UPI,Success,2019-01-21
111807,111807,4441,Credit Card,Success,2019-02-24
111814,111814,13542,UPI,Success,2019-03-12
111815,111815,52285,PayPal,Success,2019-02-22
111819,111819,13587,Debit Card,Success,2019-03-16
111822,111822,5515,UPI,Success,2019-02-10
111823,111823,3841,Credit Card,Success,2019-01-25
111824,111824,8016,Debit Card,Success,2019-06-07
111825,111825,3573,UPI,Success,2019-03-09
111826,111826,4384,Credit Card,Success,2019-02-04
111837,111837,7064,Credit Card,Success,2019-01-28
111842,111842,4880,PayPal,Success,2019-03-05
111855,111855,6961,Debit Card,Success,2019-04-30
111857,111857,9794,PayPal,Success,2019-03-03
111863,111863,4777,UPI,Success,2019-01-25
111869,111869,14714,Debit Card,Success,2019-02-02
111871,111871,14924,PayPal,Success,2019-04-16
111876,111876,10156,PayPal,Success,2019-04-14
111879,111879,6117,UPI,Success,2019-04-01
111880,111880,15434,PayPal,Success,2019-02-08
111885,111885,4423,Debit Card,Success,2019-02-24
111887,111887,6093,PayPal,Success,2019-05-17
111895,111895,8759,Debit Card,Success,2019-04-01
111896,111896,9929,PayPal,Success,2019-05-31
111900,111900,13377,UPI,Success,2019-05-10
111901,111901,13377,PayPal,Success,2019-05-02
111904,111904,28322,Debit Card,Success,2019-02-01
111905,111905,8996,PayPal,Success,2019-04-13
111910,111910,6093,PayPal,Success,2019-05-13
111912,111912,12121,Debit Card,Success,2019-03-09
111915,111915,4784,UPI,Success,2019-02-05
111916,111916,8855,Debit Card,Success,2019-01-31
111921,111921,5406,UPI,Success,2019-03-05
111922,111922,5644,UPI,Success,2019-04-27
111925,111925,7229,Debit Card,Success,2019-05-23
111926,111926,15400,Credit Card,Success,2019-01-19
111927,111927,16274,PayPal,Success,2019-03-15
111929,111929,4435,Credit Card,Success,2019-03-08
111934,111934,10341,PayPal,Success,2019-02-23
111935,111935,5883,Debit Card,Success,2019-02-20
111938,111938,13486,Debit Card,Success,2019-01-01
111942,111942,13696,PayPal,Success,2019-05-03
111947,111947,6416,PayPal,Success,2019-04-03
111949,111949,13014,Credit Card,Success,2019-03-13
111950,111950,5897,Debit Card,Success,2019-02-23
111951,111951,9663,Debit Card,Success,2019-02-18
111952,111952,7791,UPI,Success,2019-01-14
111956,111956,9257,PayPal,Success,2019-02-08
111959,111959,10031,Debit Card,Success,2019-02-02
111962,111962,3943,UPI,Success,2019-01-16
111968,111968,14714,PayPal,Success,2019-06-04
111976,111976,9194,Credit Card,Success,2019-03-17
111979,111979,6982,Debit Card,Success,2019-02-14
111981,111981,8991,PayPal,Success,2019-04-19
111986,111986,10678,PayPal,Success,2019-04-03
111993,111993,9100,PayPal,Success,2019-01-02
112000,112000,3543,Debit Card,Success,2019-02-12
112006,112006,2017,Credit Card,Success,2019-02-22
112008,112008,4544,UPI,Success,2019-03-23
112011,112011,10844,UPI,Success,2019-02-16
112016,112016,10577,Debit Card,Success,2019-04-28
112018,112018,31825,Debit Card,Success,2019-02-09
112019,112019,3850,Debit Card,Success,2019-02-05
112020,112020,3873,Credit Card,Success,2019-04-16
112025,112025,10877,Credit Card,Success,2019-05-20
112029,112029,13378,Debit Card,Success,2019-01-27
112033,112033,8662,UPI,Success,2019-03-23
112035,112035,8635,Credit Card,Success,2019-02-08
112036,112036,14571,Debit Card,Success,2019-02-26
112037,112037,4284,PayPal,Success,2019-01-10
112039,112039,13587,PayPal,Success,2019-03-27
112041,112041,3597,Debit Card,Success,2019-03-01
112042,112042,11269,PayPal,Success,2019-03-10
112047,112047,5515,Credit Card,Success,2019-02-22
112054,112054,7060,PayPal,Success,2019-02-02
112055,112055,13039,Debit Card,Success,2019-01-01
112066,112066,9929,Credit Card,Success,2019-01-25
112068,112068,14151,Debit Card,Success,2019-03-17
112070,112070,4823,Debit Card,Success,2019-01-25
112071,112071,8610,Debit Card,Success,2019-03-27
112072,112072,16736,PayPal,Success,2019-02-04
112073,112073,4804,PayPal,Success,2019-02-12
112075,112075,6480,PayPal,Success,2019-04-30
112077,112077,7648,UPI,Success,2019-01-03
112082,112082,10844,Credit Card,Success,2019-03-08
112083,112083,13994,UPI,Success,2019-04-24
112087,112087,10262,Debit Card,Success,2019-03-05
112093,112093,3597,Debit Card,Success,2019-03-10
112095,112095,12927,Debit Card,Success,2019-01-11
112103,112103,4409,Debit Card,Success,2019-01-17
112104,112104,5177,PayPal,Success,2019-03-07
112105,112105,11507,Credit Card,Success,2019-04-25
112108,112108,2050,Debit Card,Success,2019-02-28
112115,112115,10348,UPI,Success,2019-02-26
112118,112118,15129,Debit Card,Success,2019-02-07
112119,112119,13377,Debit Card,Success,2019-02-19
112125,112125,5277,UPI,Success,2019-05-02
112128,112128,3210,Debit Card,Success,2019-05-24
112132,112132,13492,Debit Card,Success,2019-01-30
112133,112133,5201,Debit Card,Success,2019-04-19
112136,112136,6027,UPI,Success,2019-02-02
112139,112139,7787,Credit Card,Success,2019-01-16
112140,112140,16057,Debit Card,Success,2019-04-08
112141,112141,11560,Debit Card,Success,2019-02-04
112142,112142,6297,Debit Card,Success,2019-05-16
112143,112143,9069,Debit Card,Success,2019-05-18
112144,112144,14231,UPI,Success,2019-01-17
112145,112145,10368,UPI,Success,2019-05-18
112146,112146,20694,Credit Card,Success,2019-01-25
112148,112148,3383,Credit Card,Success,2019-05-21
112149,112149,14781,PayPal,Success,2019-04-21
112158,112158,13759,Credit Card,Success,2019-01-08
112159,112159,4911,Credit Card,Success,2019-02-10
112162,112162,12898,Credit Card,Success,2019-01-22
112164,112164,8586,Debit Card,Success,2019-01-10
112169,112169,16736,Credit Card,Success,2019-01-18
112177,112177,8422,Credit Card,Success,2019-02-11
112178,112178,13067,UPI,Success,2019-04-06
112179,112179,10844,PayPal,Success,2019-02-20
112181,112181,11134,Debit Card,Success,2019-01-23
112185,112185,13044,UPI,Success,2019-02-08
112188,112188,14781,Credit Card,Success,2019-03-15
112190,112190,9946,UPI,Success,2019-01-31
112191,112191,3873,PayPal,Success,2019-05-05
112192,112192,6534,Credit Card,Success,2019-01-14
112195,112195,10539,UPI,Success,2019-04-06
112198,112198,10844,PayPal,Success,2019-03-26
112201,112201,8529,UPI,Success,2019-04-19
112204,112204,7198,Credit Card,Success,2019-04-03
112205,112205,2754,Debit Card,Success,2019-04-21
112207,112207,16736,PayPal,Success,2019-01-26
112208,112208,14300,Credit Card,Success,2019-03-15
112209,112209,5613,Debit Card,Success,2019-02-27
112210,112210,9125,Credit Card,Success,2019-01-01
112216,112216,6827,PayPal,Success,2019-03-22
112219,112219,13555,Debit Card,Success,2019-01-18
112224,112224,3573,PayPal,Success,2019-04-22
112226,112226,3841,Credit Card,Success,2019-03-26
112227,112227,4823,Debit Card,Success,2019-01-01
112228,112228,9103,PayPal,Success,2019-04-26
112233,112233,12890,UPI,Success,2019-02-28
112234,112234,11319,Credit Card,Success,2019-05-05
112236,112236,14714,PayPal,Success,2019-05-15
112241,112241,4667,PayPal,Success,2019-02-25
112247,112247,4107,Credit Card,Success,2019-05-01
112248,112248,10953,PayPal,Success,2019-01-23
112251,112251,8586,PayPal,Success,2019-03-28
112252,112252,11410,Credit Card,Success,2019-02-04
112254,112254,3210,PayPal,Success,2019-05-22
112255,112255,7229,PayPal,Success,2019-04-21
112256,112256,17261,UPI,Success,2019-02-19
112257,112257,4851,UPI,Success,2019-01-27
112259,112259,6065,Debit Card,Success,2019-03-11
112260,112260,3943,Credit Card,Success,2019-02-13
112261,112261,12534,UPI,Success,2019-02-17
112262,112262,11467,UPI,Success,2019-03-01
112266,112266,14109,Credit Card,Success,2019-01-06
112268,112268,15603,Debit Card,Success,2019-01-05
112272,112272,6373,UPI,Success,2019-04-30
112274,112274,13014,Debit Card,Success,2019-04-24
112276,112276,4777,UPI,Success,2019-02-01
112285,112285,14571,Credit Card,Success,2019-01-19
112286,112286,5192,Debit Card,Success,2019-01-24
112287,112287,12373,UPI,Success,2019-05-17
112294,112294,13817,Credit Card,Success,2019-02-02
112295,112295,4544,UPI,Success,2019-02-13
112296,112296,15400,PayPal,Success,2019-01-04
112300,112300,7064,UPI,Success,2019-03-06
112301,112301,13044,PayPal,Success,2019-03-06
112302,112302,12819,UPI,Success,2019-06-17
112308,112308,9187,UPI,Success,2019-01-11
112313,112313,14388,PayPal,Success,2019-05-03
112314,112314,11563,Credit Card,Success,2019-01-16
112315,112315,7060,Debit Card,Success,2019-02-11
112317,112317,8099,UPI,Success,2019-01-12
112322,112322,4353,Debit Card,Success,2019-02-03
112323,112323,5626,PayPal,Success,2019-02-10
112324,112324,3807,PayPal,Success,2019-04-24
112327,112327,5386,UPI,Success,2019-01-27
112330,112330,4804,Credit Card,Success,2019-03-21
112331,112331,6628,Debit Card,Success,2019-03-07
112334,112334,13882,Debit Card,Success,2019-03-09
112335,112335,7229,Debit Card,Success,2019-04-10
112341,112341,14388,PayPal,Success,2019-01-20
112347,112347,11522,UPI,Success,2019-03-14
112352,112352,13817,PayPal,Success,2019-01-15
112353,112353,6749,PayPal,Success,2019-03-03
112362,112362,16289,PayPal,Success,2019-02-16
112365,112365,3898,Debit Card,Success,2019-04-19
112366,112366,4823,Debit Card,Success,2019-01-27
112369,112369,3943,PayPal,Success,2019-01-03
112373,112373,13067,Debit Card,Success,2019-01-24
112374,112374,3841,UPI,Success,2019-03-26
112375,112375,4174,UPI,Success,2019-01-24
112379,112379,3841,UPI,Success,2019-03-16
112383,112383,9663,UPI,Success,2019-04-18
112389,112389,17261,Debit Card,Success,2019-02-06
112390,112390,7229,UPI,Success,2019-02-20
112392,112392,8452,Credit Card,Success,2019-03-20
112393,112393,6327,UPI,Success,2019-01-20
112394,112394,4544,PayPal,Success,2019-03-18
112397,112397,13882,UPI,Success,2019-05-26
112402,112402,8541,Credit Card,Success,2019-02-26
112405,112405,9314,UPI,Success,2019-03-19
112408,112408,15428,PayPal,Success,2019-01-08
112413,112413,10529,Debit Card,Success,2019-01-06
112417,112417,11702,UPI,Success,2019-01-05
112418,112418,4668,Credit Card,Success,2019-02-19
112419,112419,8824,PayPal,Success,2019-02-14
112423,112423,10262,Debit Card,Success,2019-04-04
112424,112424,4804,PayPal,Success,2019-01-20
112425,112425,10844,UPI,Success,2019-04-06
112426,112426,8266,UPI,Success,2019-03-01
112427,112427,13100,Debit Card,Success,2019-03-06
112433,112433,12898,UPI,Success,2019-01-02
112434,112434,7229,Debit Card,Success,2019-03-25
112441,112441,14151,PayPal,Success,2019-01-20
112445,112445,12557,UPI,Success,2019-03-21
112447,112447,9103,PayPal,Success,2019-01-15
112451,112451,7438,UPI,Success,2019-02-10
112452,112452,2227,UPI,Success,2019-01-20
112453,112453,6216,UPI,Success,2019-02-22
112459,112459,10262,PayPal,Success,2019-02-05
112460,112460,1965,Credit Card,Success,2019-01-02
112461,112461,6593,Debit Card,Success,2019-02-27
112462,112462,5678,PayPal,Success,2019-05-07
112465,112465,3971,UPI,Success,2019-03-29
112467,112467,3841,UPI,Success,2019-01-21
112468,112468,10351,Credit Card,Success,2019-03-10
112473,112473,11913,UPI,Success,2019-02-06
112474,112474,12609,UPI,Success,2019-04-19
112475,112475,3625,PayPal,Success,2019-05-26
112487,112487,3841,UPI,Success,2019-02-26
112489,112489,8016,Debit Card,Success,2019-03-12
112491,112491,8366,PayPal,Success,2019-04-01
112495,112495,10197,Credit Card,Success,2019-02-08
112496,112496,16775,Debit Card,Success,2019-03-03
112499,112499,16289,Credit Card,Success,2019-01-01
112501,112501,14015,Debit Card,Success,2019-01-09
112504,112504,6979,PayPal,Success,2019-04-17
112505,112505,5126,Credit Card,Success,2019-02-24
112518,112518,14571,Credit Card,Success,2019-06-08
112522,112522,8246,Credit Card,Success,2019-03-03
112529,112529,8586,Debit Card,Success,2019-05-21
112532,112532,11911,Debit Card,Success,2019-02-07
112537,112537,13014,PayPal,Success,2019-05-18
112541,112541,10844,Credit Card,Success,2019-04-19
112542,112542,14571,Debit Card,Success,2019-02-25
112546,112546,4544,UPI,Success,2019-01-08
112547,112547,8479,Debit Card,Success,2019-01-06
112550,112550,13759,UPI,Success,2019-03-13
112554,112554,7198,Debit Card,Success,2019-03-03
112559,112559,3873,PayPal,Success,2019-04-18
112566,112566,13611,Debit Card,Success,2019-02-26
112571,112571,10262,Debit Card,Success,2019-01-08
112576,112576,13941,PayPal,Success,2019-02-04
112579,112579,6442,PayPal,Success,2019-04-29
112584,112584,2017,UPI,Success,2019-03-30
112586,112586,8586,UPI,Success,2019-05-01
112589,112589,7229,Debit Card,Success,2019-04-01
