booking_id,passenger_id,flight_id,booking_date,payment_status
118317,216431,673,2019-03-17,Completed
118318,304693,7725,2019-02-09,Pending
118319,216862,10207,2019-04-11,Completed
118320,129099,9873,2019-01-05,Pending
118321,395296,10601,2019-05-31,Pending
118322,181255,3002,2019-05-24,Cancelled
118323,41460,5321,2019-05-30,Pending
118324,380416,3666,2019-04-27,Completed
118325,173669,9054,2019-01-22,Cancelled
118326,273554,923,2019-02-01,Cancelled
118327,237445,3708,2019-04-15,Pending
118328,253241,4281,2019-03-21,Cancelled
118329,54378,4191,2019-03-08,Cancelled
118330,283622,632,2019-01-19,Pending
118331,46536,3931,2019-02-21,Cancelled
118332,151096,12,2019-03-14,Cancelled
118333,335814,10339,2019-03-09,Pending
118334,314677,2625,2019-03-30,Cancelled
118335,45467,6014,2019-04-19,Completed
118336,80078,9128,2019-02-28,Pending
118337,91345,4795,2019-02-24,Completed
118338,57130,10035,2019-02-12,Pending
118339,292221,3648,2019-01-14,Completed
118340,362939,7724,2019-03-09,Completed
118341,125024,1792,2019-01-24,Cancelled
118342,323538,7091,2019-01-31,Completed
118343,308509,2414,2019-04-05,Completed
118344,73002,4162,2019-03-12,Cancelled
118345,58336,9635,2019-03-14,Cancelled
118346,201457,10455,2019-01-23,Cancelled
118347,340467,119,2019-05-02,Completed
118348,174093,3983,2019-02-10,Cancelled
118349,366528,2214,2019-01-04,Completed
118350,46472,886,2019-03-01,Completed
118351,62250,9248,2019-01-17,Completed
118352,310189,2049,2019-06-15,Pending
118353,8546,4043,2019-01-11,Cancelled
118354,349010,2212,2019-02-17,Pending
118355,148716,3246,2019-03-31,Completed
118356,86060,6663,2019-02-23,Completed
118357,347978,3258,2019-01-20,Cancelled
118358,109542,5268,2019-03-08,Pending
118359,294934,337,2019-03-18,Cancelled
118360,119438,1580,2019-04-15,Pending
118361,57137,4086,2019-02-27,Cancelled
118362,18799,5719,2019-05-15,Completed
118363,212129,7098,2019-05-17,Pending
118364,7122,8774,2019-05-02,Pending
118365,130799,5801,2019-03-30,Pending
118366,7631,4528,2019-01-10,Completed
118367,45940,4351,2019-01-07,Completed
118368,171251,3327,2019-01-19,Completed
118369,151058,4674,2019-01-30,Pending
118370,350024,9358,2019-02-13,Pending
118371,234702,6260,2019-01-14,Cancelled
118372,248425,3343,2019-03-18,Completed
118373,263379,523,2019-03-02,Pending
118374,323904,9469,2019-03-01,Cancelled
118375,254449,10160,2019-06-04,Pending
118376,164394,10626,2019-04-08,Cancelled
118377,234615,4511,2019-05-08,Completed
118378,1356,6227,2019-03-13,Pending
118379,151819,61,2019-01-30,Completed
118380,384284,726,2019-01-22,Pending
118381,57143,1136,2019-03-05,Completed
118382,297252,8211,2019-04-09,Pending
118383,67300,10587,2019-04-03,Pending
118384,343051,7437,2019-04-15,Completed
118385,215489,930,2019-05-06,Completed
118386,390463,3360,2019-04-05,Cancelled
118387,58258,58,2019-01-22,Cancelled
118388,371329,5420,2019-03-14,Completed
118389,144812,1978,2019-06-01,Completed
118390,367373,3229,2019-01-10,Cancelled
118391,390146,5366,2019-01-04,Cancelled
118392,297225,10647,2019-03-19,Pending
118393,260852,7705,2019-02-03,Cancelled
118394,223168,511,2019-01-28,Completed
118395,59194,10031,2019-03-02,Cancelled
118396,98112,9582,2019-01-29,Cancelled
118397,128892,4141,2019-01-31,Cancelled
118398,94569,3320,2019-02-23,Cancelled
118399,162015,37,2019-03-31,Pending
118400,118438,7573,2019-01-13,Pending
118401,318965,4685,2019-02-16,Pending
118402,203107,8001,2019-02-08,Pending
118403,55058,8324,2019-02-17,Cancelled
118404,261170,278,2019-06-11,Completed
118405,129948,4933,2019-03-26,Completed
118406,114861,4659,2019-04-27,Cancelled
118407,214273,430,2019-01-28,Completed
118408,330389,761,2019-01-14,Completed
118409,66816,3464,2019-03-01,Pending
118410,14606,5229,2019-01-02,Pending
118411,331173,4606,2019-01-20,Cancelled
118412,369461,7544,2019-02-24,Cancelled
118413,122191,7958,2019-01-23,Cancelled
118414,182249,7134,2019-02-12,Pending
118415,313806,4188,2019-05-25,Completed
118416,8835,3559,2019-05-27,Completed
118417,52069,4872,2019-04-29,Completed
118418,197794,156,2019-02-19,Cancelled
118419,249437,7823,2019-01-15,Pending
118420,121337,5631,2019-01-09,Cancelled
118421,142251,4600,2019-01-08,Cancelled
118422,88304,866,2019-02-27,Cancelled
118423,317082,1476,2019-01-10,Completed
118424,352328,7498,2019-02-17,Completed
118425,227978,10515,2019-01-30,Cancelled
118426,156828,8580,2019-03-21,Completed
118427,35367,763,2019-01-02,Pending
118428,202125,3060,2019-05-15,Completed
118429,68508,2159,2019-01-22,Pending
118430,249627,4582,2019-04-16,Completed
118431,251364,1308,2019-03-25,Pending
118432,392559,2830,2019-03-19,Completed
118433,97682,8213,2019-01-01,Completed
118434,273890,7653,2019-02-27,Cancelled
118435,352719,3409,2019-02-16,Cancelled
118436,126396,4253,2019-04-27,Pending
118437,185734,6137,2019-01-08,Cancelled
118438,75214,280,2019-02-13,Completed
118439,160088,1313,2019-01-03,Completed
118440,114283,714,2019-01-09,Completed
118441,64865,9158,2019-04-30,Completed
118442,163921,2395,2019-03-17,Pending
118443,61092,3939,2019-01-14,Pending
118444,106955,4287,2019-03-30,Pending
118445,112870,5249,2019-04-28,Pending
118446,290738,10218,2019-03-29,Pending
118447,17311,3315,2019-03-13,Pending
118448,248807,6479,2019-02-22,Completed
118449,392412,2474,2019-02-18,Completed
118450,296327,8494,2019-01-13,Completed
118451,231827,176,2019-03-15,Completed
118452,350282,7897,2019-06-06,Cancelled
118453,394479,6100,2019-03-26,Pending
118454,328329,4627,2019-02-22,Cancelled
118455,20926,4157,2019-03-11,Completed
118456,88988,448,2019-03-07,Pending
118457,347683,4377,2019-03-29,Pending
118458,13294,8408,2019-03-01,Completed
118459,23302,9345,2019-02-27,Cancelled
118460,6836,7378,2019-01-17,Pending
118461,144226,3719,2019-03-06,Cancelled
118462,365516,10005,2019-02-06,Completed
118463,309051,7571,2019-03-24,Completed
118464,68387,4943,2019-02-18,Cancelled
118465,367481,6434,2019-03-06,Cancelled
118466,215803,3278,2019-01-11,Completed
118467,122170,6767,2019-03-31,Completed
118468,160781,2969,2019-02-18,Cancelled
118469,387168,10274,2019-03-04,Cancelled
118470,121881,2734,2019-02-02,Completed
118471,336048,1413,2019-01-23,Cancelled
118472,145830,4091,2019-05-13,Completed
118473,82403,5038,2019-02-23,Cancelled
118474,127205,3666,2019-03-15,Pending
118475,81462,3627,2019-01-05,Completed
118476,321934,6275,2019-05-29,Pending
118477,30381,9518,2019-01-22,Cancelled
118478,375644,5813,2019-03-09,Cancelled
118479,177368,3290,2019-03-04,Completed
118480,319047,3709,2019-01-23,Pending
118481,255642,2115,2019-02-03,Completed
118482,341633,10184,2019-04-12,Completed
118483,218049,1299,2019-02-02,Cancelled
118484,85540,2700,2019-04-13,Completed
118485,92139,7790,2019-03-15,Cancelled
118486,341847,7763,2019-02-12,Pending
118487,174876,2494,2019-02-08,Pending
118488,169322,5638,2019-01-03,Completed
118489,91915,9525,2019-04-24,Cancelled
118490,45197,1474,2019-05-06,Completed
118491,177585,7551,2019-02-19,Pending
118492,272167,2181,2019-03-10,Pending
118493,114529,7922,2019-02-04,Pending
118494,303314,10383,2019-04-30,Completed
118495,258490,8053,2019-05-06,Cancelled
118496,79771,3141,2019-02-27,Pending
118497,191256,10328,2019-01-28,Cancelled
118498,114971,2789,2019-02-15,Cancelled
118499,205626,2688,2019-04-04,Completed
118500,8179,6604,2019-02-06,Pending
118501,257239,2814,2019-01-18,Cancelled
118502,342410,8119,2019-01-25,Pending
118503,357754,486,2019-02-11,Cancelled
118504,61602,7397,2019-01-02,Pending
118505,230120,2508,2019-01-06,Completed
118506,283955,9560,2019-01-23,Cancelled
118507,308890,9755,2019-02-28,Completed
118508,321320,5640,2019-02-26,Cancelled
118509,89804,859,2019-03-16,Pending
118510,215794,9967,2019-03-14,Completed
118511,137590,5208,2019-03-27,Pending
118512,359582,3069,2019-01-30,Completed
118513,305360,9576,2019-01-20,Completed
118514,386547,8252,2019-01-03,Pending
118515,194268,915,2019-05-26,Completed
118516,321795,7187,2019-01-01,Pending
118517,391594,1367,2019-02-10,Pending
118518,194783,7007,2019-05-06,Pending
118519,100830,1144,2019-04-29,Pending
118520,313581,6605,2019-03-04,Cancelled
118521,82961,5020,2019-04-10,Completed
118522,311791,2262,2019-03-03,Pending
118523,80326,6652,2019-04-03,Cancelled
118524,25298,8151,2019-04-23,Pending
118525,253114,876,2019-01-12,Completed
118526,342872,4092,2019-03-08,Cancelled
118527,277580,4325,2019-05-06,Cancelled
118528,251941,7052,2019-01-20,Pending
118529,287477,1752,2019-05-11,Cancelled
118530,283956,7738,2019-05-07,Pending
118531,91180,10474,2019-03-23,Pending
118532,221561,294,2019-01-01,Completed
118533,25675,1391,2019-01-12,Cancelled
118534,85002,7613,2019-03-16,Completed
118535,311480,9659,2019-05-26,Pending
118536,24203,3023,2019-01-30,Completed
118537,379696,10235,2019-04-22,Cancelled
118538,303328,2486,2019-02-18,Pending
118539,193887,6839,2019-03-29,Pending
118540,372240,8037,2019-02-25,Completed
118541,331020,10491,2019-02-13,Pending
118542,295410,4998,2019-06-04,Pending
118543,105059,1134,2019-04-18,Cancelled
118544,46006,3338,2019-03-06,Pending
118545,251204,6623,2019-04-20,Completed
118546,285932,7739,2019-01-01,Pending
118547,115479,3464,2019-02-25,Completed
118548,352577,1388,2019-03-13,Completed
118549,142861,5824,2019-02-16,Completed
118550,255695,4287,2019-04-02,Completed
118551,111408,6497,2019-02-21,Cancelled
118552,378448,4378,2019-02-18,Pending
118553,186883,2380,2019-01-10,Completed
118554,204072,4863,2019-02-24,Cancelled
118555,351930,10347,2019-02-24,Completed
118556,158672,909,2019-01-28,Completed
118557,392341,6902,2019-01-29,Cancelled
118558,29550,10316,2019-02-25,Pending
118559,360952,3167,2019-02-17,Pending
118560,47891,8036,2019-01-30,Pending
118561,318202,4729,2019-02-03,Cancelled
118562,44242,1420,2019-02-02,Pending
118563,51095,2244,2019-05-01,Cancelled
118564,91652,2833,2019-05-26,Cancelled
118565,357930,445,2019-04-13,Cancelled
118566,340929,2568,2019-04-30,Completed
118567,52412,4107,2019-01-23,Cancelled
118568,134345,2803,2019-02-13,Cancelled
118569,25239,338,2019-03-04,Pending
118570,124974,8,2019-02-23,Pending
118571,186622,1028,2019-02-23,Pending
118572,360566,3255,2019-05-06,Completed
118573,291548,3901,2019-02-09,Cancelled
118574,369630,1228,2019-01-11,Completed
118575,52265,4282,2019-03-20,Completed
118576,362484,1869,2019-02-07,Completed
118577,239762,4965,2019-02-24,Cancelled
118578,211914,5108,2019-03-14,Completed
118579,34869,10630,2019-01-23,Pending
118580,205263,8427,2019-03-28,Pending
118581,15316,5687,2019-02-16,Pending
118582,283336,7357,2019-01-29,Cancelled
118583,79591,780,2019-01-25,Pending
118584,356747,8719,2019-01-17,Completed
118585,270835,3195,2019-04-20,Pending
118586,76044,5896,2019-01-31,Pending
118587,58116,2052,2019-04-11,Cancelled
118588,166267,2483,2019-05-01,Pending
118589,140827,2529,2019-02-18,Pending
118590,266519,9132,2019-01-11,Cancelled
118591,224720,3874,2019-04-25,Completed
118592,264560,6857,2019-03-11,Cancelled
118593,344007,6965,2019-05-04,Cancelled
118594,186834,7092,2019-01-11,Cancelled
118595,250134,6928,2019-04-06,Cancelled
118596,347739,4529,2019-01-22,Pending
118597,39930,8774,2019-04-27,Completed
118598,150380,878,2019-02-11,Completed
118599,24167,6601,2019-02-19,Completed
118600,206679,5066,2019-05-29,Completed
118601,224228,5562,2019-01-28,Completed
118602,328262,2866,2019-02-14,Completed
118603,37366,6749,2019-02-17,Completed
118604,280850,6452,2019-01-12,Cancelled
118605,175425,591,2019-01-31,Completed
118606,139302,8513,2019-05-05,Cancelled
118607,38428,2246,2019-01-17,Cancelled
118608,143960,9757,2019-02-25,Completed
118609,10641,2213,2019-01-18,Completed
118610,118847,1924,2019-01-13,Cancelled
118611,186937,4098,2019-04-15,Completed
118612,221066,5802,2019-02-10,Completed
118613,294835,3105,2019-01-18,Cancelled
118614,180634,5228,2019-01-18,Completed
118615,6014,5286,2019-01-24,Completed
118616,143306,1963,2019-01-14,Completed
118617,346916,245,2019-01-25,Pending
118618,254783,9240,2019-02-22,Pending
118619,210132,6201,2019-02-20,Cancelled
118620,195320,2084,2019-03-17,Completed
118621,232694,1998,2019-04-28,Pending
118622,210312,6224,2019-01-19,Cancelled
118623,197307,8461,2019-04-07,Cancelled
118624,305969,3047,2019-03-06,Pending
118625,241417,3004,2019-05-02,Cancelled
118626,257779,4660,2019-01-18,Completed
118627,72303,6844,2019-01-28,Completed
118628,20714,5871,2019-02-23,Completed
118629,163640,6515,2019-05-13,Pending
118630,219042,9337,2019-03-30,Completed
118631,147588,10054,2019-03-26,Cancelled
118632,302865,2701,2019-01-15,Cancelled
118633,391193,8263,2019-03-18,Cancelled
118634,232447,6966,2019-04-22,Completed
118635,155476,10658,2019-03-21,Completed
118636,378794,6745,2019-03-04,Pending
118637,252278,7970,2019-01-19,Cancelled
118638,161418,3704,2019-05-28,Cancelled
118639,234374,2399,2019-05-15,Cancelled
118640,291158,2807,2019-01-03,Completed
118641,52299,5798,2019-02-18,Cancelled
118642,27485,10226,2019-03-19,Cancelled
118643,136697,5455,2019-02-10,Cancelled
118644,175535,7774,2019-01-23,Completed
118645,176929,3800,2019-03-07,Pending
118646,161870,2054,2019-02-02,Pending
118647,229147,5207,2019-03-03,Cancelled
118648,252717,2991,2019-02-28,Completed
118649,254548,1127,2019-02-01,Pending
118650,140373,7926,2019-05-19,Completed
118651,337635,8474,2019-02-02,Pending
118652,103513,7426,2019-01-26,Pending
118653,314152,326,2019-05-03,Cancelled
118654,109398,5687,2019-03-23,Cancelled
118655,300118,8478,2019-01-15,Pending
118656,343638,8825,2019-03-30,Cancelled
118657,19172,4477,2019-02-22,Pending
118658,31328,2912,2019-02-07,Cancelled
118659,383259,9459,2019-01-24,Completed
118660,20799,4640,2019-01-04,Pending
118661,35037,9107,2019-03-08,Pending
118662,260986,4968,2019-02-28,Pending
118663,54474,8974,2019-01-03,Cancelled
118664,250260,4327,2019-03-12,Cancelled
118665,202114,5517,2019-01-22,Pending
118666,140910,4960,2019-01-23,Pending
118667,155548,4745,2019-03-30,Pending
118668,9807,1879,2019-02-06,Pending
118669,65528,5163,2019-02-27,Completed
118670,212414,5649,2019-02-24,Pending
118671,125355,7285,2019-02-03,Completed
118672,174926,8804,2019-03-03,Completed
118673,39808,10138,2019-01-24,Cancelled
118674,128276,8656,2019-06-22,Cancelled
118675,43453,7502,2019-01-05,Cancelled
118676,116722,4646,2019-05-08,Cancelled
118677,335928,38,2019-01-25,Pending
118678,62527,1682,2019-04-24,Pending
118679,192498,8047,2019-03-03,Pending
118680,86896,8172,2019-01-19,Completed
118681,177806,6497,2019-04-22,Pending
118682,10218,827,2019-01-30,Pending
118683,7649,5709,2019-03-01,Pending
118684,88354,488,2019-04-19,Pending
118685,196578,2418,2019-03-29,Pending
118686,186515,6738,2019-01-03,Cancelled
118687,76677,4239,2019-05-18,Cancelled
118688,156745,5353,2019-01-14,Completed
118689,279216,6533,2019-03-08,Completed
118690,100333,1950,2019-03-12,Cancelled
118691,267696,5099,2019-01-24,Completed
118692,34930,4552,2019-05-02,Completed
118693,43558,10491,2019-03-15,Pending
118694,30048,3135,2019-05-16,Cancelled
118695,9901,7010,2019-03-08,Pending
118696,180705,6927,2019-03-25,Pending
118697,132704,9408,2019-02-12,Cancelled
118698,386510,1210,2019-01-06,Cancelled
118699,345147,4551,2019-01-20,Cancelled
118700,360190,3612,2019-06-24,Completed
118701,339554,7056,2019-01-11,Pending
118702,38056,974,2019-03-06,Pending
118703,205884,10098,2019-02-06,Completed
118704,261435,10357,2019-02-07,Pending
118705,4925,6094,2019-01-24,Cancelled
118706,147183,1181,2019-04-29,Completed
118707,103983,6319,2019-03-02,Cancelled
118708,370453,1262,2019-02-26,Cancelled
118709,24613,3420,2019-03-14,Cancelled
118710,44784,1659,2019-01-24,Cancelled
118711,369834,5574,2019-02-14,Pending
118712,180391,10147,2019-02-10,Pending
118713,107235,10273,2019-02-21,Cancelled
118714,53964,10206,2019-01-03,Cancelled
118715,185958,10568,2019-02-10,Cancelled
118716,168831,7656,2019-03-19,Cancelled
118717,111862,6868,2019-02-14,Cancelled
118718,65691,7759,2019-04-15,Cancelled
118719,232947,8105,2019-05-22,Cancelled
118720,361448,7302,2019-04-24,Pending
118721,206409,3543,2019-04-06,Pending
118722,362898,6609,2019-01-09,Cancelled
118723,310279,8091,2019-02-10,Cancelled
118724,399165,7807,2019-02-13,Cancelled
118725,297849,4668,2019-01-29,Cancelled
118726,393490,1884,2019-04-01,Cancelled
118727,385915,3618,2019-05-03,Pending
118728,390840,3600,2019-02-17,Completed
118729,28145,9948,2019-05-25,Pending
118730,286694,9198,2019-02-20,Cancelled
118731,281219,2712,2019-04-13,Completed
118732,349380,7063,2019-04-27,Pending
118733,244357,3183,2019-01-05,Cancelled
118734,271252,3365,2019-01-29,Pending
118735,107920,838,2019-03-01,Cancelled
118736,223058,3680,2019-04-01,Pending
118737,122648,767,2019-02-08,Pending
118738,30564,10112,2019-05-20,Cancelled
118739,260724,7180,2019-01-16,Pending
118740,152996,4782,2019-02-05,Pending
118741,210087,7134,2019-05-05,Pending
118742,327323,10078,2019-01-15,Pending
118743,350974,1117,2019-01-16,Completed
118744,174180,1799,2019-01-14,Completed
118745,394056,7008,2019-01-21,Pending
118746,23659,382,2019-01-21,Cancelled
118747,129287,10511,2019-02-12,Cancelled
118748,356450,5803,2019-05-30,Cancelled
118749,232441,8457,2019-02-20,Pending
118750,87355,4187,2019-04-01,Completed
118751,2456,10639,2019-03-03,Pending
118752,102032,8599,2019-01-20,Completed
118753,111686,5024,2019-06-14,Completed
118754,84936,5426,2019-02-23,Cancelled
118755,355805,9593,2019-03-09,Cancelled
118756,27843,1863,2019-06-23,Completed
118757,114633,2914,2019-03-09,Cancelled
118758,12520,8367,2019-03-09,Completed
118759,42391,2028,2019-03-25,Completed
118760,164558,2355,2019-02-02,Completed
118761,267514,7996,2019-01-04,Completed
118762,239861,2720,2019-03-25,Cancelled
118763,224996,5634,2019-01-13,Completed
118764,272542,6287,2019-05-19,Pending
118765,96595,9135,2019-02-25,Pending
118766,228778,382,2019-01-17,Cancelled
118767,275232,1232,2019-02-24,Completed
118768,266555,396,2019-02-05,Pending
118769,203352,2792,2019-01-07,Completed
118770,252772,9536,2019-03-14,Cancelled
118771,62855,891,2019-02-06,Pending
118772,36385,1242,2019-03-07,Completed
118773,390636,5806,2019-03-03,Completed
118774,369612,6727,2019-04-17,Cancelled
118775,86015,5037,2019-03-15,Pending
118776,399919,10177,2019-03-28,Pending
118777,275805,872,2019-02-11,Pending
118778,339905,9582,2019-01-08,Pending
118779,63221,8061,2019-04-17,Completed
118780,384252,9349,2019-01-13,Cancelled
118781,318512,10403,2019-05-14,Pending
118782,237102,2032,2019-03-01,Completed
118783,102143,1246,2019-02-17,Completed
118784,33744,6026,2019-01-14,Completed
118785,176747,5961,2019-01-13,Completed
118786,28159,542,2019-01-05,Cancelled
118787,75305,3477,2019-01-26,Completed
118788,117238,1904,2019-01-22,Completed
118789,278569,5100,2019-05-03,Completed
118790,153066,1270,2019-05-02,Completed
118791,144715,8205,2019-04-08,Cancelled
118792,289092,1358,2019-02-22,Completed
